gid,comp_id,date,goals_against,goals_for,home_away,tid,team_name,tricode,year,type,competition_name,hgd,win
929,2,2017-12-12,2.0,1.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-1.0,0.0
1943,2,2018-02-28,3.0,2.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-1.0,0.0
2505,2,2018-04-06,0.0,4.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,4.0,1.0
1626,2,2018-02-07,4.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,1.0,1.0
1360,2,2018-01-15,2.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
1241,2,2018-01-05,4.0,0.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-4.0,0.0
2443,2,2018-04-01,3.0,1.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-2.0,0.0
1578,2,2018-02-03,4.0,7.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
1499,2,2018-01-26,3.0,6.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
1799,2,2018-02-18,3.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
906,2,2017-12-10,4.0,3.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-1.0,0.0
1762,2,2018-02-16,1.0,3.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
1126,2,2017-12-28,4.0,6.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
2034,2,2018-03-06,3.0,4.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,1.0,1.0
1345,2,2018-01-13,1.0,4.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
2293,2,2018-03-23,4.0,3.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-1.0,0.0
1067,2,2017-12-22,2.0,4.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
2325,2,2018-03-25,4.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,1.0,1.0
604,2,2017-11-19,2.0,1.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-1.0,0.0
42,2,2017-10-07,0.0,4.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,4.0,1.0
2123,2,2018-03-11,1.0,3.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
651,2,2017-11-23,5.0,2.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-3.0,0.0
1735,2,2018-02-14,3.0,6.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
454,2,2017-11-08,1.0,3.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
1100,2,2017-12-24,4.0,0.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,-4.0,0.0
1530,2,2018-01-31,2.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
2423,2,2018-03-31,2.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,3.0,1.0
730,2,2017-11-28,3.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,2.0,1.0
284,2,2017-10-26,1.0,2.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,1.0,1.0
1304,2,2018-01-08,5.0,5.0,home,8,Pittsburgh Penguins,PIT,2017,2,2017 NHL Regular Season,0.0,0.5
815,2,2017-12-03,0.0,5.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,5.0,1.0
981,2,2017-12-15,4.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-3.0,0.0
2155,2,2018-03-14,4.0,5.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1979,2,2018-03-02,3.0,5.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,2.0,1.0
1882,2,2018-02-23,5.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-3.0,0.0
1341,2,2018-01-13,4.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
1049,2,2017-12-20,3.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
1146,2,2017-12-29,7.0,4.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-3.0,0.0
1257,2,2018-01-05,2.0,3.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1515,2,2018-01-26,2.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
1464,2,2018-01-23,2.0,3.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1012,2,2017-12-17,4.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
665,2,2017-11-23,3.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
1386,2,2018-01-17,3.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
111,2,2017-10-13,4.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
51,2,2017-10-08,2.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
2241,2,2018-03-20,2.0,5.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,3.0,1.0
522,2,2017-11-12,4.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-3.0,0.0
2014,2,2018-03-04,1.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1914,2,2018-02-25,0.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,2.0,1.0
713,2,2017-11-26,4.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
2431,2,2018-04-01,0.0,6.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,6.0,1.0
239,2,2017-10-22,4.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
1725,2,2018-02-13,1.0,6.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,5.0,1.0
2213,2,2018-03-18,3.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
2182,2,2018-03-16,3.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
695,2,2017-11-25,2.0,3.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1929,2,2018-02-26,3.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
1700,2,2018-02-11,5.0,4.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
2125,2,2018-03-12,0.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1574,2,2018-02-02,4.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-3.0,0.0
1086,2,2017-12-23,2.0,3.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
1775,2,2018-02-16,2.0,5.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,3.0,1.0
143,2,2017-10-15,6.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-4.0,0.0
2531,2,2018-04-08,2.0,0.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-2.0,0.0
1110,2,2017-12-24,6.0,2.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-4.0,0.0
206,2,2017-10-20,5.0,4.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,-1.0,0.0
1795,2,2018-02-17,0.0,1.0,home,43,Arizona Coyotes,ARI,2017,2,2017 NHL Regular Season,1.0,1.0
2227,2,2018-03-18,5.0,4.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
1293,2,2018-01-07,1.0,4.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,3.0,1.0
919,2,2017-12-11,1.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,2.0,1.0
20,2,2017-10-06,1.0,10.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,9.0,1.0
310,2,2017-10-28,2.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
432,2,2017-11-06,2.0,0.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-2.0,0.0
2258,2,2018-03-21,5.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-4.0,0.0
107,2,2017-10-13,5.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-3.0,0.0
821,2,2017-12-04,3.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-2.0,0.0
1490,2,2018-01-25,3.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
736,2,2017-11-28,3.0,7.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,4.0,1.0
367,2,2017-11-02,0.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,3.0,1.0
890,2,2017-12-09,2.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,1.0,1.0
141,2,2017-10-15,1.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,1.0,1.0
1324,2,2018-01-11,2.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
1836,2,2018-02-20,3.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-2.0,0.0
1666,2,2018-02-09,4.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-2.0,0.0
1806,2,2018-02-18,1.0,7.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,6.0,1.0
1773,2,2018-02-16,3.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
1858,2,2018-02-22,4.0,5.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,1.0,1.0
1339,2,2018-01-13,1.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,1.0,1.0
50,2,2017-10-08,1.0,5.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,4.0,1.0
1642,2,2018-02-07,3.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
1364,2,2018-01-14,4.0,0.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-4.0,0.0
2348,2,2018-03-27,5.0,4.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
775,2,2017-12-01,4.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
1460,2,2018-01-23,2.0,0.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-2.0,0.0
2056,2,2018-03-07,1.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,1.0,1.0
2393,2,2018-03-30,2.0,6.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,4.0,1.0
555,2,2017-11-16,3.0,6.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,3.0,1.0
1267,2,2018-01-06,5.0,4.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
1020,2,2017-12-18,1.0,4.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,3.0,1.0
1891,2,2018-02-24,1.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,2.0,1.0
2082,2,2018-03-09,3.0,2.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
2509,2,2018-04-07,4.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-3.0,0.0
950,2,2017-12-13,2.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,1.0,1.0
1439,2,2018-01-21,7.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-4.0,0.0
2119,2,2018-03-11,1.0,3.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,2.0,1.0
200,2,2017-10-20,2.0,1.0,home,6,Chicago Blackhawks,CHI,2017,2,2017 NHL Regular Season,-1.0,0.0
312,2,2017-10-28,2.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
2153,2,2018-03-14,0.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
535,2,2017-11-14,4.0,7.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,3.0,1.0
2433,2,2018-04-01,2.0,3.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
1570,2,2018-02-02,7.0,4.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
1808,2,2018-02-18,6.0,3.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
1897,2,2018-02-24,1.0,5.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,4.0,1.0
1493,2,2018-01-25,2.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
241,2,2017-10-22,4.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
1995,2,2018-03-03,3.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
1253,2,2018-01-05,3.0,4.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
1425,2,2018-01-20,3.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
777,2,2017-12-01,0.0,3.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,3.0,1.0
2121,2,2018-03-11,5.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
1200,2,2018-01-01,3.0,4.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
2192,2,2018-03-17,7.0,4.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
481,2,2017-11-10,3.0,6.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,3.0,1.0
1084,2,2017-12-23,3.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
1283,2,2018-01-07,2.0,3.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
462,2,2017-11-08,5.0,3.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
204,2,2017-10-20,2.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
343,2,2017-10-30,1.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
1462,2,2018-01-23,2.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
434,2,2017-11-06,5.0,6.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
2395,2,2018-03-30,5.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-4.0,0.0
53,2,2017-10-08,3.0,6.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,3.0,1.0
2270,2,2018-03-22,4.0,0.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-4.0,0.0
2472,2,2018-04-04,4.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
395,2,2017-11-03,1.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
1831,2,2018-02-19,2.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
911,2,2017-12-10,2.0,4.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,2.0,1.0
1059,2,2017-12-21,1.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
976,2,2017-12-15,3.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-1.0,0.0
819,2,2017-12-03,7.0,5.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
121,2,2017-10-14,6.0,0.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-6.0,0.0
1545,2,2018-01-31,4.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
1605,2,2018-02-04,3.0,4.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,1.0,1.0
2533,2,2018-04-08,1.0,7.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,6.0,1.0
1016,2,2017-12-17,2.0,0.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-2.0,0.0
834,2,2017-12-05,5.0,2.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
753,2,2017-11-29,4.0,1.0,home,11,Calgary Flames,CGY,2017,2,2017 NHL Regular Season,-3.0,0.0
2543,2541,2018-04-14,3.0,5.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,2.0,1.0
2695,2541,2018-05-14,6.0,2.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,-4.0,0.0
2647,2541,2018-05-06,1.0,3.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,2.0,1.0
2701,2541,2018-05-19,2.0,3.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,1.0,1.0
2541,2541,2018-04-12,2.0,5.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,3.0,1.0
2706,2541,2018-05-24,4.0,0.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,-4.0,0.0
2693,2541,2018-05-12,4.0,2.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,-2.0,0.0
2641,2541,2018-04-30,2.0,4.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,2.0,1.0
2640,2541,2018-04-28,6.0,2.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,-4.0,0.0
2548,2541,2018-04-21,1.0,3.0,home,25,Tampa Bay Lightning,TBL,2017,3,2017 NHL Playoff,2.0,1.0
2545,2541,2018-04-16,2.0,5.0,home,29,New Jersey Devils,NJD,2017,3,2017 NHL Playoff,3.0,1.0
2546,2541,2018-04-18,3.0,1.0,home,29,New Jersey Devils,NJD,2017,3,2017 NHL Playoff,-2.0,0.0
2699,2541,2018-05-18,4.0,2.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,-2.0,0.0
2727,2541,2018-06-05,2.0,6.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,4.0,1.0
2725,2541,2018-06-03,1.0,3.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,2.0,1.0
2703,2541,2018-05-22,0.0,3.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,3.0,1.0
2574,2541,2018-04-21,3.0,4.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,1.0,1.0
2566,2541,2018-04-12,4.0,3.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,-1.0,0.0
2653,2541,2018-04-29,1.0,4.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,3.0,1.0
2697,2541,2018-05-16,4.0,2.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,-2.0,0.0
2659,2541,2018-05-05,3.0,6.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,3.0,1.0
2568,2541,2018-04-15,5.0,4.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,-1.0,0.0
2651,2541,2018-04-26,3.0,2.0,home,5,Washington Capitals,WSH,2017,3,2017 NHL Playoff,-1.0,0.0
2601,2541,2018-04-21,2.0,1.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,-1.0,0.0
2672,2541,2018-05-06,6.0,2.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,-4.0,0.0
2665,2541,2018-04-29,4.0,5.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,1.0,1.0
2595,2541,2018-04-14,4.0,5.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,1.0,1.0
2593,2541,2018-04-13,2.0,5.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,3.0,1.0
2676,2541,2018-05-11,5.0,1.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,-4.0,0.0
2663,2541,2018-04-28,4.0,1.0,home,19,Nashville Predators,NSH,2017,3,2017 NHL Playoff,-3.0,0.0
2558,2541,2018-04-19,3.0,1.0,home,1,Toronto Maple Leafs,TOR,2017,3,2017 NHL Playoff,-2.0,0.0
2562,2541,2018-04-23,1.0,3.0,home,1,Toronto Maple Leafs,TOR,2017,3,2017 NHL Playoff,2.0,1.0
2556,2541,2018-04-16,2.0,4.0,home,1,Toronto Maple Leafs,TOR,2017,3,2017 NHL Playoff,2.0,1.0
2679,2541,2018-04-27,0.0,7.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,7.0,1.0
2730,2541,2018-06-08,4.0,3.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,-1.0,0.0
2723,2541,2018-05-31,3.0,2.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,-1.0,0.0
2688,2541,2018-05-05,3.0,5.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,2.0,1.0
2712,2541,2018-05-17,2.0,4.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,2.0,1.0
2617,2541,2018-04-12,0.0,1.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,1.0,1.0
2720,2541,2018-05-29,4.0,6.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,2.0,1.0
2619,2541,2018-04-14,1.0,2.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,1.0,1.0
2714,2541,2018-05-19,2.0,3.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,1.0,1.0
2681,2541,2018-04-29,4.0,3.0,home,59,Vegas Golden Knights,VGK,2017,3,2017 NHL Playoff,-1.0,0.0
2590,2541,2018-04-22,8.0,5.0,home,14,Philadelphia Flyers,PHI,2017,3,2017 NHL Playoff,-3.0,0.0
2583,2541,2018-04-15,5.0,1.0,home,14,Philadelphia Flyers,PHI,2017,3,2017 NHL Playoff,-4.0,0.0
2585,2541,2018-04-18,5.0,0.0,home,14,Philadelphia Flyers,PHI,2017,3,2017 NHL Playoff,-5.0,0.0
2611,2541,2018-04-18,2.0,0.0,home,35,Minnesota Wild,MIN,2017,3,2017 NHL Playoff,-2.0,0.0
2609,2541,2018-04-15,2.0,6.0,home,35,Minnesota Wild,MIN,2017,3,2017 NHL Playoff,4.0,1.0
2670,2541,2018-05-04,2.0,1.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,-1.0,0.0
2709,2541,2018-05-15,3.0,1.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,-2.0,0.0
2674,2541,2018-05-08,4.0,0.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,-4.0,0.0
2613,2541,2018-04-20,0.0,5.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,5.0,1.0
2707,2541,2018-05-12,2.0,4.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,2.0,1.0
2668,2541,2018-05-02,4.0,7.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,3.0,1.0
2605,2541,2018-04-11,2.0,3.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,1.0,1.0
2716,2541,2018-05-20,2.0,1.0,home,4,Winnipeg Jets,WPG,2017,3,2017 NHL Playoff,-1.0,0.0
2628,2541,2018-04-13,3.0,0.0,home,21,Anaheim Ducks,ANA,2017,3,2017 NHL Playoff,-3.0,0.0
2630,2541,2018-04-15,3.0,2.0,home,21,Anaheim Ducks,ANA,2017,3,2017 NHL Playoff,-1.0,0.0
2599,2541,2018-04-19,3.0,2.0,home,22,Colorado Avalanche,COL,2017,3,2017 NHL Playoff,-1.0,0.0
2603,2541,2018-04-22,5.0,0.0,home,22,Colorado Avalanche,COL,2017,3,2017 NHL Playoff,-5.0,0.0
2597,2541,2018-04-17,3.0,5.0,home,22,Colorado Avalanche,COL,2017,3,2017 NHL Playoff,2.0,1.0
2623,2541,2018-04-18,1.0,0.0,home,41,Los Angeles Kings,LAK,2017,3,2017 NHL Playoff,-1.0,0.0
2621,2541,2018-04-16,3.0,2.0,home,41,Los Angeles Kings,LAK,2017,3,2017 NHL Playoff,-1.0,0.0
2576,2541,2018-04-23,6.0,3.0,home,52,Columbus Blue Jackets,CBJ,2017,3,2017 NHL Playoff,-3.0,0.0
2572,2541,2018-04-19,4.0,1.0,home,52,Columbus Blue Jackets,CBJ,2017,3,2017 NHL Playoff,-3.0,0.0
2570,2541,2018-04-17,3.0,2.0,home,52,Columbus Blue Jackets,CBJ,2017,3,2017 NHL Playoff,-1.0,0.0
2634,2541,2018-04-19,1.0,2.0,home,16,San Jose Sharks,SJS,2017,3,2017 NHL Playoff,1.0,1.0
2686,2541,2018-05-03,0.0,4.0,home,16,San Jose Sharks,SJS,2017,3,2017 NHL Playoff,4.0,1.0
2632,2541,2018-04-17,1.0,8.0,home,16,San Jose Sharks,SJS,2017,3,2017 NHL Playoff,7.0,1.0
2683,2541,2018-05-01,4.0,3.0,home,16,San Jose Sharks,SJS,2017,3,2017 NHL Playoff,-1.0,0.0
2690,2541,2018-05-06,3.0,0.0,home,16,San Jose Sharks,SJS,2017,3,2017 NHL Playoff,-3.0,0.0
2645,2541,2018-05-04,4.0,3.0,home,20,Boston Bruins,BOS,2017,3,2017 NHL Playoff,-1.0,0.0
